"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2009","Albania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2009","Albania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2009","Albania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0",""
"2009","Serbia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","4,126.1",""
"2009","Serbia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","684.7",""
"2009","Serbia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","76.2",""
"2009","Serbia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","88.2",""
"2009","Serbia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","4,126",""
"2009","Turkey","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","45,130.1","e"
"2009","Turkey","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,708.3","e"
"2009","Turkey","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","36,907","d"
"2009","Turkey","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2009","Turkey","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","45,130.1",""
"2009","Bosnia and Herzegovina","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","442.28",""
"2009","Bosnia and Herzegovina","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","339.27",""
"2009","Bosnia and Herzegovina","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1.94",""
"2009","Bosnia and Herzegovina","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","75.25",""
"2009","Bosnia and Herzegovina","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","339.3",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Belgium","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","5,953.12","s"
"2010","Belgium","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Belgium","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Belgium","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Belgium","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","5,953.12","s"
"2010","Bulgaria","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","5,960.09","s"
"2010","Bulgaria","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","929.41","s"
"2010","Bulgaria","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","939.35","s"
"2010","Bulgaria","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","154.24","s"
"2010","Bulgaria","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","5,950.99","s"
"2010","Czech Republic","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","1,950.7","s"
"2010","Czech Republic","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","662.5","s"
"2010","Czech Republic","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","36.8","s"
"2010","Czech Republic","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","243.6","s"
"2010","Czech Republic","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","1,950.7","s"
"2010","Denmark","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","653.8","s"
"2010","Denmark","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","386.7","s"
"2010","Denmark","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","229.4","s"
"2010","Denmark","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","33.6","s"
"2010","Denmark","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Germany (until 1990 former territory of the FRG)","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","33,036","s"
"2010","Germany (until 1990 former territory of the FRG)","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,080.7","s"
"2010","Germany (until 1990 former territory of the FRG)","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","210.9","s"
"2010","Germany (until 1990 former territory of the FRG)","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","4,660.5","s"
"2010","Germany (until 1990 former territory of the FRG)","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","31,824.9","s"
"2010","Estonia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","1,842","s"
"2010","Estonia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","67.5","s"
"2010","Estonia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","4.1","s"
"2010","Estonia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","23.1","s"
"2010","Estonia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","1,842","s"
"2010","Ireland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","631","s"
"2010","Ireland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Ireland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2010","Greece","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Greece","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Greece","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Greece","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Greece","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2010","Spain","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","35,610","s"
"2010","Spain","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,350","s"
"2010","Spain","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","23,360","s"
"2010","Spain","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","514","s"
"2010","Spain","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","35,610","s"
"2010","France","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","28,338.85","s"
"2010","France","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,490.22","s"
"2010","France","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","3,033.12","s"
"2010","France","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","2,661.99","s"
