"TIME","RBD","NACE_R2","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2006","Leine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Tide-Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Elbe / Labe - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Mulde-Elbe-Schwarze Elster","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Mittelelbe-Elde","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Havel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Tide-Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Oder / Odra - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Maas / Meuse - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Eider - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Schlei-Trave - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Warnow-Peene - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Danube - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Drava and Danube sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Sava sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Adriatic - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Cyprus","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2006","Cyprus - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2006","Moselle - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2006","Meuse / Maas - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2006","Hungary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Danube - RBD (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Balaton","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Dráva / Drau (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Danube (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Tisza / Tysa (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Malta","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2006","Malta - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2006","Maas / Meuse - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Rhine - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Schelde / Escaut - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Minho and Lima - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","82",""
"2006","Cavado, Ave and Leca - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","80",""
"2006","Douro - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88",""
"2006","Vouga, Mondego and Lis - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94",""
"2006","Tagus and Western Basins - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","96",""
"2006","Sado and Mira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2006","Guadiana - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99",""
"2006","Algarve Basins - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2006","Azores - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2006","Madeira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2006","Romania","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Danube - RBD (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Banat","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Siret","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Prut-Barlad","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Jiu","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Olt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Arges-Vedea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Ialomita-Buzau","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Dobrogea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Mures","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Crisuri","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Somes-Tisa (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Bothnian Bay - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Bothnian Sea - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","North Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","South Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Skagerrak and Kattegat - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Rhine - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2006","Rhône - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
