"TIME","GEO","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2004","Prov. Namur","Million cubic metres","Precipitation","3,277.41",""
"2004","Prov. Namur","Million cubic metres","Actual evapotranspiration","2,166.61",""
"2004","Prov. Namur","Million cubic metres","Internal Flow","1,110.8",""
"2004","Prov. Namur","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Prov. Namur","Million cubic metres","Total actual outflow",":",""
"2004","Prov. Namur","Million cubic metres","Renewable freshwater resources",":",""
"2004","Prov. Namur","Million cubic metres","Recharge into the aquifer",":",""
"2004","Prov. Namur","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Eesti","Million cubic metres","Precipitation","33,439",""
"2004","Eesti","Million cubic metres","Actual evapotranspiration",":",""
"2004","Eesti","Million cubic metres","Internal Flow",":",""
"2004","Eesti","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Eesti","Million cubic metres","Total actual outflow","15,773",""
"2004","Eesti","Million cubic metres","Renewable freshwater resources",":",""
"2004","Eesti","Million cubic metres","Recharge into the aquifer","3,344",""
"2004","Eesti","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Galicia","Million cubic metres","Precipitation","31,895.92",""
"2004","Galicia","Million cubic metres","Actual evapotranspiration","16,699.97",""
"2004","Galicia","Million cubic metres","Internal Flow","15,195.94",""
"2004","Galicia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Galicia","Million cubic metres","Total actual outflow","6,099.22",""
"2004","Galicia","Million cubic metres","Renewable freshwater resources",":",""
"2004","Galicia","Million cubic metres","Recharge into the aquifer",":",""
"2004","Galicia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Principado de Asturias","Million cubic metres","Precipitation","12,564.22",""
"2004","Principado de Asturias","Million cubic metres","Actual evapotranspiration","5,361.34",""
"2004","Principado de Asturias","Million cubic metres","Internal Flow","7,202.88",""
"2004","Principado de Asturias","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Principado de Asturias","Million cubic metres","Total actual outflow","1,277.77",""
"2004","Principado de Asturias","Million cubic metres","Renewable freshwater resources",":",""
"2004","Principado de Asturias","Million cubic metres","Recharge into the aquifer",":",""
"2004","Principado de Asturias","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Cantabria","Million cubic metres","Precipitation","6,964.71",""
"2004","Cantabria","Million cubic metres","Actual evapotranspiration","2,955.46",""
"2004","Cantabria","Million cubic metres","Internal Flow","4,009.25",""
"2004","Cantabria","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Cantabria","Million cubic metres","Total actual outflow","25.1",""
"2004","Cantabria","Million cubic metres","Renewable freshwater resources",":",""
"2004","Cantabria","Million cubic metres","Recharge into the aquifer",":",""
"2004","Cantabria","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","País Vasco","Million cubic metres","Precipitation","9,027.43",""
"2004","País Vasco","Million cubic metres","Actual evapotranspiration","3,931.48",""
"2004","País Vasco","Million cubic metres","Internal Flow","5,095.95",""
"2004","País Vasco","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","País Vasco","Million cubic metres","Total actual outflow","35.98",""
"2004","País Vasco","Million cubic metres","Renewable freshwater resources",":",""
"2004","País Vasco","Million cubic metres","Recharge into the aquifer",":",""
"2004","País Vasco","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Precipitation","9,713.15",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Actual evapotranspiration","5,616.25",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Internal Flow","4,096.9",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Total actual outflow","15.91",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Renewable freshwater resources",":",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Recharge into the aquifer",":",""
"2004","Comunidad Foral de Navarra","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","La Rioja","Million cubic metres","Precipitation","3,726.06",""
"2004","La Rioja","Million cubic metres","Actual evapotranspiration","2,588.02",""
"2004","La Rioja","Million cubic metres","Internal Flow","1,138.04",""
"2004","La Rioja","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","La Rioja","Million cubic metres","Total actual outflow",":",""
"2004","La Rioja","Million cubic metres","Renewable freshwater resources",":",""
"2004","La Rioja","Million cubic metres","Recharge into the aquifer",":",""
"2004","La Rioja","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Aragón","Million cubic metres","Precipitation","27,530.58",""
"2004","Aragón","Million cubic metres","Actual evapotranspiration","23,492.49",""
"2004","Aragón","Million cubic metres","Internal Flow","4,038.09",""
"2004","Aragón","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Aragón","Million cubic metres","Total actual outflow",":",""
"2004","Aragón","Million cubic metres","Renewable freshwater resources",":",""
"2004","Aragón","Million cubic metres","Recharge into the aquifer",":",""
"2004","Aragón","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Comunidad de Madrid","Million cubic metres","Precipitation","4,390.77",""
"2004","Comunidad de Madrid","Million cubic metres","Actual evapotranspiration","3,863.66",""
"2004","Comunidad de Madrid","Million cubic metres","Internal Flow","527.11",""
"2004","Comunidad de Madrid","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Comunidad de Madrid","Million cubic metres","Total actual outflow",":",""
"2004","Comunidad de Madrid","Million cubic metres","Renewable freshwater resources",":",""
"2004","Comunidad de Madrid","Million cubic metres","Recharge into the aquifer",":",""
"2004","Comunidad de Madrid","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Castilla y León","Million cubic metres","Precipitation",":",""
"2004","Castilla y León","Million cubic metres","Actual evapotranspiration","43,087.17",""
"2004","Castilla y León","Million cubic metres","Internal Flow","5,513.03",""
"2004","Castilla y León","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Castilla y León","Million cubic metres","Total actual outflow","3,997.25",""
"2004","Castilla y León","Million cubic metres","Renewable freshwater resources",":",""
"2004","Castilla y León","Million cubic metres","Recharge into the aquifer",":",""
"2004","Castilla y León","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Castilla-la Mancha","Million cubic metres","Precipitation","44,149.42",""
"2004","Castilla-la Mancha","Million cubic metres","Actual evapotranspiration","40,397.43",""
"2004","Castilla-la Mancha","Million cubic metres","Internal Flow","3,751.99",""
"2004","Castilla-la Mancha","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Castilla-la Mancha","Million cubic metres","Total actual outflow",":",""
"2004","Castilla-la Mancha","Million cubic metres","Renewable freshwater resources",":",""
"2004","Castilla-la Mancha","Million cubic metres","Recharge into the aquifer",":",""
"2004","Castilla-la Mancha","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Extremadura","Million cubic metres","Precipitation","22,480.76",""
"2004","Extremadura","Million cubic metres","Actual evapotranspiration","20,441.71",""
"2004","Extremadura","Million cubic metres","Internal Flow","2,039.05",""
"2004","Extremadura","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Extremadura","Million cubic metres","Total actual outflow","2,715.93",""
"2004","Extremadura","Million cubic metres","Renewable freshwater resources",":",""
"2004","Extremadura","Million cubic metres","Recharge into the aquifer",":",""
"2004","Extremadura","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Cataluña","Million cubic metres","Precipitation","20,651.83",""
"2004","Cataluña","Million cubic metres","Actual evapotranspiration","16,998.98",""
"2004","Cataluña","Million cubic metres","Internal Flow","3,652.85",""
"2004","Cataluña","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Cataluña","Million cubic metres","Total actual outflow","212.43",""
"2004","Cataluña","Million cubic metres","Renewable freshwater resources",":",""
"2004","Cataluña","Million cubic metres","Recharge into the aquifer",":",""
"2004","Cataluña","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Comunidad Valenciana","Million cubic metres","Precipitation","14,350.23",""
"2004","Comunidad Valenciana","Million cubic metres","Actual evapotranspiration","10,998.36",""
"2004","Comunidad Valenciana","Million cubic metres","Internal Flow","3,351.87",""
"2004","Comunidad Valenciana","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Comunidad Valenciana","Million cubic metres","Total actual outflow","0.09",""
"2004","Comunidad Valenciana","Million cubic metres","Renewable freshwater resources",":",""
"2004","Comunidad Valenciana","Million cubic metres","Recharge into the aquifer",":",""
"2004","Comunidad Valenciana","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Illes Balears","Million cubic metres","Precipitation","3,237.25",""
"2004","Illes Balears","Million cubic metres","Actual evapotranspiration","2,406.72",""
"2004","Illes Balears","Million cubic metres","Internal Flow","830.53",""
"2004","Illes Balears","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Illes Balears","Million cubic metres","Total actual outflow",":",""
"2004","Illes Balears","Million cubic metres","Renewable freshwater resources",":",""
"2004","Illes Balears","Million cubic metres","Recharge into the aquifer",":",""
"2004","Illes Balears","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Andalucía","Million cubic metres","Precipitation","45,799.97",""
"2004","Andalucía","Million cubic metres","Actual evapotranspiration","43,080.42",""
"2004","Andalucía","Million cubic metres","Internal Flow","2,719.55",""
"2004","Andalucía","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Andalucía","Million cubic metres","Total actual outflow","1.24",""
"2004","Andalucía","Million cubic metres","Renewable freshwater resources",":",""
"2004","Andalucía","Million cubic metres","Recharge into the aquifer",":",""
"2004","Andalucía","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Región de Murcia","Million cubic metres","Precipitation","4,489.43",""
"2004","Región de Murcia","Million cubic metres","Actual evapotranspiration","4,290.74",""
"2004","Región de Murcia","Million cubic metres","Internal Flow","198.69",""
"2004","Región de Murcia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Región de Murcia","Million cubic metres","Total actual outflow",":",""
"2004","Región de Murcia","Million cubic metres","Renewable freshwater resources",":",""
"2004","Región de Murcia","Million cubic metres","Recharge into the aquifer",":",""
"2004","Región de Murcia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Canarias (ES)","Million cubic metres","Precipitation","2,794.75",""
"2004","Canarias (ES)","Million cubic metres","Actual evapotranspiration","1,831.96",""
"2004","Canarias (ES)","Million cubic metres","Internal Flow","962.79",""
"2004","Canarias (ES)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2004","Canarias (ES)","Million cubic metres","Total actual outflow",":",""
"2004","Canarias (ES)","Million cubic metres","Renewable freshwater resources",":",""
"2004","Canarias (ES)","Million cubic metres","Recharge into the aquifer",":",""
"2004","Canarias (ES)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2004","Île de France","Million cubic metres","Precipitation",":",""
"2004","Île de France","Million cubic metres","Actual evapotranspiration",":",""
