TIME,GEO,NACE_R2,UNIT,WAT_PROC,Value,Flag and Footnotes
2006,Yugoiztochen,Total - all NACE activities,Percentage,Population connected to public water supply (%),99.7,
2006,Yugozapaden,Total - all NACE activities,Percentage,Population connected to public water supply (%),98.91,
2006,Yuzhen tsentralen,Total - all NACE activities,Percentage,Population connected to public water supply (%),97.56,
2006,Praha,Total - all NACE activities,Percentage,Population connected to public water supply (%),100,
2006,Stredn� Cechy,Total - all NACE activities,Percentage,Population connected to public water supply (%),75,
2006,Jihoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),84,
2006,Severoz�pad,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2006,Severov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),90,
2006,Jihov�chod,Total - all NACE activities,Percentage,Population connected to public water supply (%),93,
2006,Stredn� Morava,Total - all NACE activities,Percentage,Population connected to public water supply (%),91,
2006,Moravskoslezsko,Total - all NACE activities,Percentage,Population connected to public water supply (%),99,
2006,Stuttgart,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Karlsruhe,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Freiburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,T�bingen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Oberbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Niederbayern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Oberpfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Oberfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Mittelfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Unterfranken,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Schwaben,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Berlin,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Brandenburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Bremen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Hamburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Darmstadt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Gie�en,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Kassel,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Mecklenburg-Vorpommern,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Braunschweig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Hannover,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,L�neburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Weser-Ems,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,D�sseldorf,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,K�ln,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,M�nster,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Detmold,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Arnsberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Koblenz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Trier,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Rheinhessen-Pfalz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Saarland,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Dresden,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Chemnitz,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Leipzig,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Sachsen-Anhalt,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Schleswig-Holstein,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Th�ringen,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Croatia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Jadranska Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Kontinentalna Hrvatska,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Burgenland (AT),Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Nieder�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Wien,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,K�rnten,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Steiermark,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Ober�sterreich,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Salzburg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Tirol,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Vorarlberg,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,L�dzkie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),89,
2006,Mazowieckie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),81,
2006,Malopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),74,
2006,Slaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),93,
2006,Lubelskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),79,
2006,Podkarpackie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),74,
2006,Swietokrzyskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),82,
2006,Podlaskie (NUTS 2013),Total - all NACE activities,Percentage,Population connected to public water supply (%),87,
2006,Wielkopolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),92,
2006,Zachodniopomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),93,
2006,Lubuskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),88,
2006,Dolnoslaskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),91,
2006,Opolskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),94,
2006,Kujawsko-Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),90,
2006,Warminsko-Mazurskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),88,
2006,Pomorskie,Total - all NACE activities,Percentage,Population connected to public water supply (%),92,
2006,Nord-Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Centru,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Nord-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Sud-Est,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Sud - Muntenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Bucuresti - Ilfov,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Sud-Vest Oltenia,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Vest,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Stockholm,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,�stra Mellansverige,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
2006,Sm�land med �arna,Total - all NACE activities,Percentage,Population connected to public water supply (%),:,
