TIME,RBD,UNIT,WW_TP,Value,Flag and Footnotes
2003,Rh�ne - RBD (CH),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Rh�ne - RBD (CH),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Rh�ne - RBD (CH),Thousand,Independent wastewater treatment - total,:,
2003,Rh�ne - RBD (CH),Thousand,Resident population,:,
2003,Rh�ne - RBD (CH),Percentage,Urban wastewater collecting system,:,
2003,Rh�ne - RBD (CH),Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2003,Rh�ne - RBD (CH),Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Rh�ne - RBD (CH),Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Rh�ne - RBD (CH),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Rh�ne - RBD (CH),Percentage,Independent wastewater treatment - total,:,
2003,Rh�ne - RBD (CH),Percentage,Resident population,:,
2003,Po - RBD (CH),Thousand,Urban wastewater collecting system,:,
2003,Po - RBD (CH),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2003,Po - RBD (CH),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Po - RBD (CH),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Po - RBD (CH),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Po - RBD (CH),Thousand,Independent wastewater treatment - total,:,
2003,Po - RBD (CH),Thousand,Resident population,:,
2003,Po - RBD (CH),Percentage,Urban wastewater collecting system,:,
2003,Po - RBD (CH),Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2003,Po - RBD (CH),Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Po - RBD (CH),Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Po - RBD (CH),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Po - RBD (CH),Percentage,Independent wastewater treatment - total,:,
2003,Po - RBD (CH),Percentage,Resident population,:,
2003,Danube - RBD (CH),Thousand,Urban wastewater collecting system,:,
2003,Danube - RBD (CH),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2003,Danube - RBD (CH),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Danube - RBD (CH),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Danube - RBD (CH),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Danube - RBD (CH),Thousand,Independent wastewater treatment - total,:,
2003,Danube - RBD (CH),Thousand,Resident population,:,
2003,Danube - RBD (CH),Percentage,Urban wastewater collecting system,:,
2003,Danube - RBD (CH),Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2003,Danube - RBD (CH),Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Danube - RBD (CH),Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Danube - RBD (CH),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Danube - RBD (CH),Percentage,Independent wastewater treatment - total,:,
2003,Danube - RBD (CH),Percentage,Resident population,:,
2003,Adige - RBD,Thousand,Urban wastewater collecting system,:,
2003,Adige - RBD,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2003,Adige - RBD,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Adige - RBD,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Adige - RBD,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Adige - RBD,Thousand,Independent wastewater treatment - total,:,
2003,Adige - RBD,Thousand,Resident population,:,
2003,Adige - RBD,Percentage,Urban wastewater collecting system,:,
2003,Adige - RBD,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2003,Adige - RBD,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Adige - RBD,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Adige - RBD,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Adige - RBD,Percentage,Independent wastewater treatment - total,:,
2003,Adige - RBD,Percentage,Resident population,:,
2003,"Former Yugoslav Republic of Macedonia, the",Thousand,Urban wastewater collecting system,:,
2003,"Former Yugoslav Republic of Macedonia, the",Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2003,"Former Yugoslav Republic of Macedonia, the",Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2003,"Former Yugoslav Republic of Macedonia, the",Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,"Former Yugoslav Republic of Macedonia, the",Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,"Former Yugoslav Republic of Macedonia, the",Thousand,Independent wastewater treatment - total,:,
2003,"Former Yugoslav Republic of Macedonia, the",Thousand,Resident population,:,
2003,"Former Yugoslav Republic of Macedonia, the",Percentage,Urban wastewater collecting system,:,
2003,"Former Yugoslav Republic of Macedonia, the",Percentage,Urban and other wastewater treatment plants - primary treatment,6,
2003,"Former Yugoslav Republic of Macedonia, the",Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2003,"Former Yugoslav Republic of Macedonia, the",Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,"Former Yugoslav Republic of Macedonia, the",Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,46,
2003,"Former Yugoslav Republic of Macedonia, the",Percentage,Independent wastewater treatment - total,:,
2003,"Former Yugoslav Republic of Macedonia, the",Percentage,Resident population,:,
2003,Albania,Thousand,Urban wastewater collecting system,:,
2003,Albania,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2003,Albania,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Albania,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Albania,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Albania,Thousand,Independent wastewater treatment - total,:,
2003,Albania,Thousand,Resident population,:,
2003,Albania,Percentage,Urban wastewater collecting system,:,
2003,Albania,Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2003,Albania,Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Albania,Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Albania,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Albania,Percentage,Independent wastewater treatment - total,:,
2003,Albania,Percentage,Resident population,:,
2003,Turkey,Thousand,Urban wastewater collecting system,:,
2003,Turkey,Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2003,Turkey,Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Turkey,Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Turkey,Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Turkey,Thousand,Independent wastewater treatment - total,:,
2003,Turkey,Thousand,Resident population,:,
2003,Turkey,Percentage,Urban wastewater collecting system,:,
2003,Turkey,Percentage,Urban and other wastewater treatment plants - primary treatment,8.4,
2003,Turkey,Percentage,Urban and other wastewater treatment plants - secondary treatment,17.4,
2003,Turkey,Percentage,Urban and other wastewater treatment plants - tertiary treatment,3.7,
2003,Turkey,Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,37.1,
2003,Turkey,Percentage,Independent wastewater treatment - total,:,
2003,Turkey,Percentage,Resident population,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand,Urban wastewater collecting system,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand,Independent wastewater treatment - total,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Thousand,Resident population,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Percentage,Urban wastewater collecting system,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Percentage,Urban and other wastewater treatment plants - tertiary treatment,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Percentage,Independent wastewater treatment - total,:,
2003,Kosovo (under United Nations Security Council Resolution 1244/99),Percentage,Resident population,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Thousand,Urban wastewater collecting system,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Thousand,Independent wastewater treatment - total,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Thousand,Resident population,999.9,
2004,Scheldt/Escaut - RBD (BE-Brussels),Percentage,Urban wastewater collecting system,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Percentage,Urban and other wastewater treatment plants - primary treatment,0,
2004,Scheldt/Escaut - RBD (BE-Brussels),Percentage,Urban and other wastewater treatment plants - secondary treatment,20,
2004,Scheldt/Escaut - RBD (BE-Brussels),Percentage,Urban and other wastewater treatment plants - tertiary treatment,0,
2004,Scheldt/Escaut - RBD (BE-Brussels),Percentage,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2004,Scheldt/Escaut - RBD (BE-Brussels),Percentage,Independent wastewater treatment - total,0,
2004,Scheldt/Escaut - RBD (BE-Brussels),Percentage,Resident population,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Thousand,Urban wastewater collecting system,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Thousand,Urban and other wastewater treatment plants - primary treatment,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Thousand,Urban and other wastewater treatment plants - secondary treatment,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Thousand,Urban and other wastewater treatment plants - tertiary treatment,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Thousand,Percentage of resident population not connected to urban and other wastewater treatment plants,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Thousand,Independent wastewater treatment - total,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Thousand,Resident population,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Urban wastewater collecting system,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - primary treatment,:,
2004,Schelde/Escaut - RBD (BE-Flemish region),Percentage,Urban and other wastewater treatment plants - secondary treatment,:,
